净值日期,净值日期,累计净值
2018-01-22,2018-01-22,0.61
2018-01-23,2018-01-23,0.612
2018-01-24,2018-01-24,0.619
2018-01-25,2018-01-25,0.617
2018-01-26,2018-01-26,0.613
2018-01-29,2018-01-29,0.608
2018-01-30,2018-01-30,0.608
2018-01-31,2018-01-31,0.61
2018-02-01,2018-02-01,0.609
2018-02-02,2018-02-02,0.6
2018-02-05,2018-02-05,0.603
2018-02-06,2018-02-06,0.598
2018-02-07,2018-02-07,0.593
2018-02-08,2018-02-08,0.593
2018-02-09,2018-02-09,0.595
2018-02-12,2018-02-12,0.596
2018-02-13,2018-02-13,0.602
2018-02-14,2018-02-14,0.613
2018-02-22,2018-02-22,0.604
2018-02-23,2018-02-23,0.603
2018-02-26,2018-02-26,0.603
2018-02-27,2018-02-27,0.596
2018-02-28,2018-02-28,0.596
2018-03-01,2018-03-01,0.594
2018-03-02,2018-03-02,0.599
2018-03-05,2018-03-05,0.599
2018-03-06,2018-03-06,0.605
2018-03-07,2018-03-07,0.599
2018-03-08,2018-03-08,0.596
2018-03-09,2018-03-09,0.599
2018-03-12,2018-03-12,0.597
2018-03-13,2018-03-13,0.598
2018-03-14,2018-03-14,0.598
2018-03-15,2018-03-15,0.593
2018-03-16,2018-03-16,0.593
2018-03-19,2018-03-19,0.594
2018-03-20,2018-03-20,0.591
2018-03-21,2018-03-21,0.6
2018-03-22,2018-03-22,0.598
2018-03-23,2018-03-23,0.607
2018-03-26,2018-03-26,0.609
2018-03-27,2018-03-27,0.601
2018-03-28,2018-03-28,0.593
2018-03-29,2018-03-29,0.594
2018-03-30,2018-03-30,0.593
2018-04-02,2018-04-02,0.596
2018-04-03,2018-04-03,0.595
2018-04-04,2018-04-04,0.597
2018-04-09,2018-04-09,0.599
2018-04-10,2018-04-10,0.6
2018-04-11,2018-04-11,0.604
2018-04-12,2018-04-12,0.596
2018-04-13,2018-04-13,0.6
2018-04-16,2018-04-16,0.601
2018-04-17,2018-04-17,0.599
2018-04-18,2018-04-18,0.601
2018-04-19,2018-04-19,0.599
2018-04-20,2018-04-20,0.595
2018-04-23,2018-04-23,0.592
2018-04-24,2018-04-24,0.595
2018-04-25,2018-04-25,0.59
2018-04-26,2018-04-26,0.59
2018-04-27,2018-04-27,0.593
2018-05-02,2018-05-02,0.587
2018-05-03,2018-05-03,0.59
2018-05-04,2018-05-04,0.589
2018-05-07,2018-05-07,0.59
2018-05-08,2018-05-08,0.589
2018-05-09,2018-05-09,0.59
2018-05-10,2018-05-10,0.593
2018-05-11,2018-05-11,0.591
2018-05-14,2018-05-14,0.588
2018-05-15,2018-05-15,0.579
2018-05-16,2018-05-16,0.58
2018-05-17,2018-05-17,0.579
2018-05-18,2018-05-18,0.581
2018-05-21,2018-05-21,0.582
2018-05-22,2018-05-22,0.582
2018-05-23,2018-05-23,0.583
2018-05-24,2018-05-24,0.588
2018-05-25,2018-05-25,0.587
2018-05-28,2018-05-28,0.587
2018-05-29,2018-05-29,0.588
2018-05-30,2018-05-30,0.59
2018-05-31,2018-05-31,0.589
2018-06-01,2018-06-01,0.585
2018-06-04,2018-06-04,0.586
2018-06-05,2018-06-05,0.587
2018-06-06,2018-06-06,0.587
2018-06-07,2018-06-07,0.586
2018-06-08,2018-06-08,0.587
2018-06-11,2018-06-11,0.588
2018-06-12,2018-06-12,0.587
2018-06-13,2018-06-13,0.588
2018-06-14,2018-06-14,0.588
2018-06-15,2018-06-15,0.581
2018-06-19,2018-06-19,0.578
2018-06-20,2018-06-20,0.579
2018-06-21,2018-06-21,0.579
2018-06-22,2018-06-22,0.581
2018-06-25,2018-06-25,0.58
2018-06-26,2018-06-26,0.58
2018-06-27,2018-06-27,0.58
2018-06-28,2018-06-28,0.581
2018-06-29,2018-06-29,0.585
2018-06-30,2018-06-30,0.585
2018-07-02,2018-07-02,0.581
2018-07-03,2018-07-03,0.587
2018-07-04,2018-07-04,0.589
2018-07-05,2018-07-05,0.587
2018-07-06,2018-07-06,0.588
2018-07-09,2018-07-09,0.59
2018-07-10,2018-07-10,0.586
2018-07-11,2018-07-11,0.582
2018-07-12,2018-07-12,0.586
2018-07-13,2018-07-13,0.584
2018-07-16,2018-07-16,0.584
2018-07-17,2018-07-17,0.579
2018-07-18,2018-07-18,0.579
2018-07-19,2018-07-19,0.577
2018-07-20,2018-07-20,0.587
2018-07-23,2018-07-23,0.584
2018-07-24,2018-07-24,0.587
2018-07-25,2018-07-25,0.59
2018-07-26,2018-07-26,0.584
2018-07-27,2018-07-27,0.586
2018-07-30,2018-07-30,0.587
2018-07-31,2018-07-31,0.588
2018-08-01,2018-08-01,0.586
2018-08-02,2018-08-02,0.58
2018-08-03,2018-08-03,0.585
2018-08-06,2018-08-06,0.583
2018-08-07,2018-08-07,0.584
2018-08-08,2018-08-08,0.584
2018-08-09,2018-08-09,0.584
2018-08-10,2018-08-10,0.584
2018-08-13,2018-08-13,0.578
2018-08-14,2018-08-14,0.579
2018-08-15,2018-08-15,0.572
2018-08-16,2018-08-16,0.571
2018-08-17,2018-08-17,0.574
2018-08-20,2018-08-20,0.576
2018-08-21,2018-08-21,0.575
2018-08-22,2018-08-22,0.577
2018-08-23,2018-08-23,0.573
2018-08-24,2018-08-24,0.583
2018-08-27,2018-08-27,0.584
2018-08-28,2018-08-28,0.578
2018-08-29,2018-08-29,0.58
2018-08-30,2018-08-30,0.578
2018-08-31,2018-08-31,0.579
2018-09-03,2018-09-03,0.58
2018-09-04,2018-09-04,0.574
2018-09-05,2018-09-05,0.577
2018-09-06,2018-09-06,0.578
2018-09-07,2018-09-07,0.577
2018-09-10,2018-09-10,0.577
2018-09-11,2018-09-11,0.577
2018-09-12,2018-09-12,0.582
2018-09-13,2018-09-13,0.581
2018-09-14,2018-09-14,0.577
2018-09-17,2018-09-17,0.582
2018-09-18,2018-09-18,0.581
2018-09-19,2018-09-19,0.582
2018-09-20,2018-09-20,0.584
2018-09-21,2018-09-21,0.579
2018-09-25,2018-09-25,0.581
2018-09-26,2018-09-26,0.578
2018-09-27,2018-09-27,0.573
2018-09-28,2018-09-28,0.577
2018-10-08,2018-10-08,0.575
2018-10-09,2018-10-09,0.577
2018-10-10,2018-10-10,0.578
2018-10-11,2018-10-11,0.591
2018-10-12,2018-10-12,0.59
2018-10-15,2018-10-15,0.595
2018-10-16,2018-10-16,0.594
2018-10-17,2018-10-17,0.593
2018-10-18,2018-10-18,0.594
2018-10-19,2018-10-19,0.596
2018-10-22,2018-10-22,0.592
2018-10-23,2018-10-23,0.597
2018-10-24,2018-10-24,0.598
2018-10-25,2018-10-25,0.597
2018-10-26,2018-10-26,0.601
2018-10-29,2018-10-29,0.596
2018-10-30,2018-10-30,0.595
2018-10-31,2018-10-31,0.592
2018-11-01,2018-11-01,0.6
2018-11-02,2018-11-02,0.597
2018-11-05,2018-11-05,0.592
2018-11-06,2018-11-06,0.591
2018-11-07,2018-11-07,0.592
2018-11-08,2018-11-08,0.591
2018-11-09,2018-11-09,0.585
2018-11-12,2018-11-12,0.583
2018-11-13,2018-11-13,0.584
2018-11-14,2018-11-14,0.585
2018-11-15,2018-11-15,0.587
2018-11-16,2018-11-16,0.592
2018-11-19,2018-11-19,0.592
2018-11-20,2018-11-20,0.592
2018-11-21,2018-11-21,0.595
2018-11-22,2018-11-22,0.595
2018-11-23,2018-11-23,0.592
2018-11-26,2018-11-26,0.593
2018-11-27,2018-11-27,0.589
2018-11-28,2018-11-28,0.591
2018-11-29,2018-11-29,0.594
2018-11-30,2018-11-30,0.591
2018-12-03,2018-12-03,0.597
2018-12-04,2018-12-04,0.596
2018-12-05,2018-12-05,0.592
2018-12-06,2018-12-06,0.594
2018-12-07,2018-12-07,0.598
2018-12-10,2018-12-10,0.597
2018-12-11,2018-12-11,0.599
2018-12-12,2018-12-12,0.601
2018-12-13,2018-12-13,0.597
2018-12-14,2018-12-14,0.594
2018-12-17,2018-12-17,0.598
2018-12-18,2018-12-18,0.6
2018-12-19,2018-12-19,0.599
2018-12-20,2018-12-20,0.605
2018-12-21,2018-12-21,0.603
2018-12-24,2018-12-24,0.608
2018-12-25,2018-12-25,0.607
2018-12-26,2018-12-26,0.606
2018-12-27,2018-12-27,0.611
2018-12-28,2018-12-28,0.612
2018-12-31,2018-12-31,0.612
2019-01-02,2019-01-02,0.611
2019-01-03,2019-01-03,0.618
2019-01-04,2019-01-04,0.614
2019-01-07,2019-01-07,0.615
2019-01-08,2019-01-08,0.612
2019-01-09,2019-01-09,0.617
2019-01-10,2019-01-10,0.612
2019-01-11,2019-01-11,0.61
2019-01-14,2019-01-14,0.608
2019-01-15,2019-01-15,0.607
2019-01-16,2019-01-16,0.609
2019-01-17,2019-01-17,0.607
2019-01-18,2019-01-18,0.604
2019-01-21,2019-01-21,0.604
2019-01-22,2019-01-22,0.605
2019-01-23,2019-01-23,0.606
2019-01-24,2019-01-24,0.604
2019-01-25,2019-01-25,0.613
2019-01-28,2019-01-28,0.611
2019-01-29,2019-01-29,0.613
2019-01-30,2019-01-30,0.615
2019-01-31,2019-01-31,0.614
2019-02-01,2019-02-01,0.613
2019-02-11,2019-02-11,0.612
2019-02-12,2019-02-12,0.615
2019-02-13,2019-02-13,0.613
2019-02-14,2019-02-14,0.615
2019-02-15,2019-02-15,0.617
2019-02-18,2019-02-18,0.619
2019-02-19,2019-02-19,0.627
2019-02-20,2019-02-20,0.626
2019-02-21,2019-02-21,0.617
2019-02-22,2019-02-22,0.617
2019-02-25,2019-02-25,0.617
2019-02-26,2019-02-26,0.615
2019-02-27,2019-02-27,0.611
2019-02-28,2019-02-28,0.609
2019-03-01,2019-03-01,0.6
2019-03-04,2019-03-04,0.598
2019-03-05,2019-03-05,0.597
2019-03-06,2019-03-06,0.597
2019-03-07,2019-03-07,0.597
2019-03-08,2019-03-08,0.604
2019-03-11,2019-03-11,0.601
2019-03-12,2019-03-12,0.603
2019-03-13,2019-03-13,0.607
2019-03-14,2019-03-14,0.601
2019-03-15,2019-03-15,0.605
2019-03-18,2019-03-18,0.605
2019-03-19,2019-03-19,0.606
2019-03-20,2019-03-20,0.608
2019-03-21,2019-03-21,0.606
2019-03-22,2019-03-22,0.608
2019-03-25,2019-03-25,0.613
2019-03-26,2019-03-26,0.61
2019-03-27,2019-03-27,0.608
2019-03-28,2019-03-28,0.601
2019-03-29,2019-03-29,0.603
2019-04-01,2019-04-01,0.599
2019-04-02,2019-04-02,0.6
2019-04-03,2019-04-03,0.6
2019-04-04,2019-04-04,0.598
2019-04-08,2019-04-08,0.603
2019-04-09,2019-04-09,0.605
2019-04-10,2019-04-10,0.606
2019-04-11,2019-04-11,0.599
2019-04-12,2019-04-12,0.599
2019-04-15,2019-04-15,0.597
2019-04-16,2019-04-16,0.592
2019-04-17,2019-04-17,0.591
2019-04-18,2019-04-18,0.589
2019-04-19,2019-04-19,0.59
2019-04-22,2019-04-22,0.589
2019-04-23,2019-04-23,0.587
2019-04-24,2019-04-24,0.59
2019-04-25,2019-04-25,0.592
2019-04-26,2019-04-26,0.595
2019-04-29,2019-04-29,0.593
2019-04-30,2019-04-30,0.594
2019-05-06,2019-05-06,0.592
2019-05-07,2019-05-07,0.596
2019-05-08,2019-05-08,0.595
2019-05-09,2019-05-09,0.597
2019-05-10,2019-05-10,0.601
2019-05-13,2019-05-13,0.607
2019-05-14,2019-05-14,0.61
2019-05-15,2019-05-15,0.612
2019-05-16,2019-05-16,0.608
2019-05-17,2019-05-17,0.605
2019-05-20,2019-05-20,0.605
2019-05-21,2019-05-21,0.604
2019-05-22,2019-05-22,0.605
2019-05-23,2019-05-23,0.609
2019-05-24,2019-05-24,0.61
2019-05-27,2019-05-27,0.609
2019-05-28,2019-05-28,0.607
2019-05-29,2019-05-29,0.608
2019-05-30,2019-05-30,0.61
2019-05-31,2019-05-31,0.618
2019-06-03,2019-06-03,0.626
2019-06-04,2019-06-04,0.627
2019-06-05,2019-06-05,0.63
2019-06-06,2019-06-06,0.633
2019-06-10,2019-06-10,0.632
2019-06-11,2019-06-11,0.628
2019-06-12,2019-06-12,0.631
2019-06-13,2019-06-13,0.634
2019-06-14,2019-06-14,0.636
2019-06-17,2019-06-17,0.634
2019-06-18,2019-06-18,0.637
2019-06-19,2019-06-19,0.639
2019-06-20,2019-06-20,0.655
2019-06-21,2019-06-21,0.656
2019-06-24,2019-06-24,0.666
2019-06-25,2019-06-25,0.671
2019-06-26,2019-06-26,0.665
2019-06-27,2019-06-27,0.665
2019-06-28,2019-06-28,0.666
2019-06-30,2019-06-30,0.666
2019-07-01,2019-07-01,0.654
2019-07-02,2019-07-02,0.661
2019-07-03,2019-07-03,0.666
2019-07-04,2019-07-04,0.666
2019-07-05,2019-07-05,0.659
2019-07-08,2019-07-08,0.657
2019-07-09,2019-07-09,0.658
2019-07-10,2019-07-10,0.667
2019-07-11,2019-07-11,0.662
2019-07-12,2019-07-12,0.664
2019-07-15,2019-07-15,0.665
2019-07-16,2019-07-16,0.662
2019-07-17,2019-07-17,0.671
2019-07-18,2019-07-18,0.676
2019-07-19,2019-07-19,0.67
2019-07-22,2019-07-22,0.671
2019-07-23,2019-07-23,0.668
2019-07-24,2019-07-24,0.671
2019-07-25,2019-07-25,0.667
2019-07-26,2019-07-26,0.667
2019-07-29,2019-07-29,0.669
2019-07-30,2019-07-30,0.672
2019-07-31,2019-07-31,0.667
2019-08-01,2019-08-01,0.676
2019-08-02,2019-08-02,0.679
2019-08-05,2019-08-05,0.691
2019-08-06,2019-08-06,0.7
2019-08-07,2019-08-07,0.714
2019-08-08,2019-08-08,0.715
2019-08-09,2019-08-09,0.716
2019-08-12,2019-08-12,0.722
2019-08-13,2019-08-13,0.72
2019-08-14,2019-08-14,0.725
2019-08-15,2019-08-15,0.726
2019-08-16,2019-08-16,0.723
2019-08-19,2019-08-19,0.717
2019-08-20,2019-08-20,0.721
2019-08-21,2019-08-21,0.72
2019-08-22,2019-08-22,0.718
2019-08-23,2019-08-23,0.732
2019-08-26,2019-08-26,0.733
2019-08-27,2019-08-27,0.74
2019-08-28,2019-08-28,0.74
2019-08-29,2019-08-29,0.736
2019-08-30,2019-08-30,0.733
2019-09-02,2019-09-02,0.732
2019-09-03,2019-09-03,0.741
2019-09-04,2019-09-04,0.745
2019-09-05,2019-09-05,0.73
2019-09-06,2019-09-06,0.726
2019-09-09,2019-09-09,0.721
2019-09-10,2019-09-10,0.716
2019-09-11,2019-09-11,0.718
2019-09-12,2019-09-12,0.721
2019-09-16,2019-09-16,0.718
2019-09-17,2019-09-17,0.72
2019-09-18,2019-09-18,0.718
2019-09-19,2019-09-19,0.718
2019-09-20,2019-09-20,0.724
2019-09-23,2019-09-23,0.73
2019-09-24,2019-09-24,0.733
2019-09-25,2019-09-25,0.722
2019-09-26,2019-09-26,0.721
2019-09-27,2019-09-27,0.717
2019-09-30,2019-09-30,0.707
2019-10-08,2019-10-08,0.72
2019-10-09,2019-10-09,0.721
2019-10-10,2019-10-10,0.715
2019-10-11,2019-10-11,0.71
2019-10-14,2019-10-14,0.714
2019-10-15,2019-10-15,0.709
2019-10-16,2019-10-16,0.713
2019-10-17,2019-10-17,0.715
2019-10-18,2019-10-18,0.714
2019-10-21,2019-10-21,0.711
2019-10-22,2019-10-22,0.711
2019-10-23,2019-10-23,0.715
2019-10-24,2019-10-24,0.719
2019-10-25,2019-10-25,0.721
2019-10-28,2019-10-28,0.715
2019-10-29,2019-10-29,0.711
2019-10-30,2019-10-30,0.714
2019-10-31,2019-10-31,0.72
2019-11-01,2019-11-01,0.721
2019-11-04,2019-11-04,0.718
2019-11-05,2019-11-05,0.707
2019-11-06,2019-11-06,0.707
2019-11-07,2019-11-07,0.695
2019-11-08,2019-11-08,0.692
2019-11-11,2019-11-11,0.689
2019-11-12,2019-11-12,0.69
2019-11-13,2019-11-13,0.696
2019-11-14,2019-11-14,0.697
2019-11-15,2019-11-15,0.696
2019-11-18,2019-11-18,0.697
2019-11-19,2019-11-19,0.698
2019-11-20,2019-11-20,0.698
2019-11-21,2019-11-21,0.697
2019-11-22,2019-11-22,0.696
2019-11-25,2019-11-25,0.693
2019-11-26,2019-11-26,0.695
2019-11-27,2019-11-27,0.692
2019-11-28,2019-11-28,0.691
2019-11-29,2019-11-29,0.696
2019-12-02,2019-12-02,0.695
2019-12-03,2019-12-03,0.702
2019-12-04,2019-12-04,0.701
2019-12-05,2019-12-05,0.703
2019-12-06,2019-12-06,0.695
2019-12-09,2019-12-09,0.695
2019-12-10,2019-12-10,0.697
2019-12-11,2019-12-11,0.701
2019-12-12,2019-12-12,0.698
2019-12-13,2019-12-13,0.699
2019-12-16,2019-12-16,0.698
2019-12-17,2019-12-17,0.698
2019-12-18,2019-12-18,0.698
2019-12-19,2019-12-19,0.7
2019-12-20,2019-12-20,0.699
2019-12-23,2019-12-23,0.703
2019-12-24,2019-12-24,0.707
2019-12-25,2019-12-25,0.707
2019-12-26,2019-12-26,0.708
2019-12-27,2019-12-27,0.714
2019-12-30,2019-12-30,0.715
2019-12-31,2019-12-31,0.715
2020-01-02,2020-01-02,0.717
2020-01-03,2020-01-03,0.728
2020-01-06,2020-01-06,0.736
2020-01-07,2020-01-07,0.738
2020-01-08,2020-01-08,0.732
2020-01-09,2020-01-09,0.727
2020-01-10,2020-01-10,0.729
2020-01-13,2020-01-13,0.724
2020-01-14,2020-01-14,0.72
2020-01-15,2020-01-15,0.723
2020-01-16,2020-01-16,0.722
2020-01-17,2020-01-17,0.724
2020-01-20,2020-01-20,0.722
2020-01-21,2020-01-21,0.722
2020-01-22,2020-01-22,0.724
2020-01-23,2020-01-23,0.726
2020-02-03,2020-02-03,0.735
2020-02-04,2020-02-04,0.731
2020-02-05,2020-02-05,0.732
2020-02-06,2020-02-06,0.737
2020-02-07,2020-02-07,0.737
2020-02-10,2020-02-10,0.739
2020-02-11,2020-02-11,0.738
2020-02-12,2020-02-12,0.736
2020-02-13,2020-02-13,0.74
2020-02-14,2020-02-14,0.742
2020-02-17,2020-02-17,0.742
2020-02-18,2020-02-18,0.751
2020-02-19,2020-02-19,0.755
2020-02-20,2020-02-20,0.76
2020-02-21,2020-02-21,0.773
2020-02-24,2020-02-24,0.781
2020-02-25,2020-02-25,0.769
2020-02-26,2020-02-26,0.768
2020-02-27,2020-02-27,0.772
2020-02-28,2020-02-28,0.743
2020-03-02,2020-03-02,0.745
2020-03-03,2020-03-03,0.761
2020-03-04,2020-03-04,0.763
2020-03-05,2020-03-05,0.775
2020-03-06,2020-03-06,0.777
2020-03-09,2020-03-09,0.78
2020-03-10,2020-03-10,0.769
2020-03-11,2020-03-11,0.768
2020-03-12,2020-03-12,0.735
2020-03-13,2020-03-13,0.719
2020-03-16,2020-03-16,0.712
2020-03-17,2020-03-17,0.722
2020-03-18,2020-03-18,0.708
2020-03-19,2020-03-19,0.698
2020-03-20,2020-03-20,0.711
2020-03-23,2020-03-23,0.739
2020-03-24,2020-03-24,0.775
2020-03-25,2020-03-25,0.765
2020-03-26,2020-03-26,0.773
2020-03-27,2020-03-27,0.768
2020-03-30,2020-03-30,0.769
2020-03-31,2020-03-31,0.76
2020-04-01,2020-04-01,0.756
2020-04-02,2020-04-02,0.767
2020-04-03,2020-04-03,0.772
2020-04-07,2020-04-07,0.786
2020-04-08,2020-04-08,0.777
2020-04-09,2020-04-09,0.794
2020-04-10,2020-04-10,0.792
2020-04-13,2020-04-13,0.799
2020-04-14,2020-04-14,0.812
2020-04-15,2020-04-15,0.808
2020-04-16,2020-04-16,0.811
2020-04-17,2020-04-17,0.798
2020-04-20,2020-04-20,0.8
2020-04-21,2020-04-21,0.798
2020-04-22,2020-04-22,0.811
2020-04-23,2020-04-23,0.818
2020-04-24,2020-04-24,0.813
2020-04-27,2020-04-27,0.809
2020-04-28,2020-04-28,0.805
2020-04-29,2020-04-29,0.806
2020-04-30,2020-04-30,0.799
2020-05-06,2020-05-06,0.796
2020-05-07,2020-05-07,0.808
2020-05-08,2020-05-08,0.806
2020-05-11,2020-05-11,0.801
2020-05-12,2020-05-12,0.806
2020-05-13,2020-05-13,0.81
2020-05-14,2020-05-14,0.817
2020-05-15,2020-05-15,0.822
2020-05-18,2020-05-18,0.818
2020-05-19,2020-05-19,0.822
2020-05-20,2020-05-20,0.825
2020-05-21,2020-05-21,0.817
2020-05-22,2020-05-22,0.818
2020-05-25,2020-05-25,0.82
2020-05-26,2020-05-26,0.813
2020-05-27,2020-05-27,0.809
2020-05-28,2020-05-28,0.816
2020-05-29,2020-05-29,0.822
2020-06-01,2020-06-01,0.825
2020-06-02,2020-06-02,0.82
2020-06-03,2020-06-03,0.803
2020-06-04,2020-06-04,0.81
2020-06-05,2020-06-05,0.794
2020-06-08,2020-06-08,0.801
2020-06-09,2020-06-09,0.808
2020-06-10,2020-06-10,0.815
2020-06-11,2020-06-11,0.815
2020-06-12,2020-06-12,0.815
2020-06-15,2020-06-15,0.813
2020-06-16,2020-06-16,0.812
2020-06-17,2020-06-17,0.814
2020-06-18,2020-06-18,0.814
2020-06-19,2020-06-19,0.822
2020-06-22,2020-06-22,0.828
2020-06-23,2020-06-23,0.831
2020-06-24,2020-06-24,0.829
2020-06-29,2020-06-29,0.834
2020-06-30,2020-06-30,0.837
2020-07-01,2020-07-01,0.832
2020-07-02,2020-07-02,0.833
2020-07-03,2020-07-03,0.834
2020-07-06,2020-07-06,0.838
2020-07-07,2020-07-07,0.839
2020-07-08,2020-07-08,0.844
2020-07-09,2020-07-09,0.84
2020-07-10,2020-07-10,0.837
2020-07-13,2020-07-13,0.837
2020-07-14,2020-07-14,0.84
2020-07-15,2020-07-15,0.84
2020-07-16,2020-07-16,0.835
2020-07-17,2020-07-17,0.841
2020-07-20,2020-07-20,0.843
2020-07-21,2020-07-21,0.852
2020-07-22,2020-07-22,0.861
2020-07-23,2020-07-23,0.872
2020-07-24,2020-07-24,0.88
2020-07-27,2020-07-27,0.896
2020-07-28,2020-07-28,0.901
2020-07-29,2020-07-29,0.908
2020-07-30,2020-07-30,0.902
2020-07-31,2020-07-31,0.909
2020-08-03,2020-08-03,0.911
2020-08-04,2020-08-04,0.921
2020-08-05,2020-08-05,0.937
2020-08-06,2020-08-06,0.94
2020-08-07,2020-08-07,0.928
2020-08-10,2020-08-10,0.929
2020-08-11,2020-08-11,0.889
2020-08-12,2020-08-12,0.884
2020-08-13,2020-08-13,0.894
2020-08-14,2020-08-14,0.892
2020-08-17,2020-08-17,0.908
2020-08-18,2020-08-18,0.916
2020-08-19,2020-08-19,0.891
2020-08-20,2020-08-20,0.893
2020-08-21,2020-08-21,0.886
2020-08-24,2020-08-24,0.884
2020-08-25,2020-08-25,0.881
2020-08-26,2020-08-26,0.891
2020-08-27,2020-08-27,0.879
2020-08-28,2020-08-28,0.894
2020-08-31,2020-08-31,0.894
2020-09-01,2020-09-01,0.893
2020-09-02,2020-09-02,0.88
2020-09-03,2020-09-03,0.873
2020-09-04,2020-09-04,0.874
2020-09-07,2020-09-07,0.875
2020-09-08,2020-09-08,0.871
2020-09-09,2020-09-09,0.88
2020-09-10,2020-09-10,0.881
2020-09-11,2020-09-11,0.88
2020-09-14,2020-09-14,0.886
2020-09-15,2020-09-15,0.882
2020-09-16,2020-09-16,0.881
2020-09-17,2020-09-17,0.872
2020-09-18,2020-09-18,0.873
2020-09-21,2020-09-21,0.853
2020-09-22,2020-09-22,0.855
2020-09-23,2020-09-23,0.84
2020-09-24,2020-09-24,0.841
2020-09-25,2020-09-25,0.84
2020-09-28,2020-09-28,0.847
2020-09-29,2020-09-29,0.854
2020-09-30,2020-09-30,0.852
2020-10-09,2020-10-09,0.863
2020-10-12,2020-10-12,0.853
2020-10-13,2020-10-13,0.842
2020-10-14,2020-10-14,0.849
2020-10-15,2020-10-15,0.848
2020-10-16,2020-10-16,0.846
2020-10-19,2020-10-19,0.843
2020-10-20,2020-10-20,0.846
2020-10-21,2020-10-21,0.85
2020-10-22,2020-10-22,0.839
2020-10-23,2020-10-23,0.84
2020-10-26,2020-10-26,0.841
2020-10-27,2020-10-27,0.846
2020-10-28,2020-10-28,0.835
2020-10-29,2020-10-29,0.832
2020-10-30,2020-10-30,0.835
2020-11-02,2020-11-02,0.839
2020-11-03,2020-11-03,0.843
2020-11-04,2020-11-04,0.84
2020-11-05,2020-11-05,0.858
2020-11-06,2020-11-06,0.854
2020-11-09,2020-11-09,0.816
2020-11-10,2020-11-10,0.817
2020-11-11,2020-11-11,0.814
2020-11-12,2020-11-12,0.821
2020-11-13,2020-11-13,0.827
2020-11-16,2020-11-16,0.823
2020-11-17,2020-11-17,0.818
2020-11-18,2020-11-18,0.812
2020-11-19,2020-11-19,0.806
2020-11-20,2020-11-20,0.814
2020-11-23,2020-11-23,0.797
2020-11-24,2020-11-24,0.786
2020-11-25,2020-11-25,0.786
2020-11-26,2020-11-26,0.787
2020-11-27,2020-11-27,0.779
2020-11-30,2020-11-30,0.774
2020-12-01,2020-12-01,0.792
2020-12-02,2020-12-02,0.795
2020-12-03,2020-12-03,0.798
2020-12-04,2020-12-04,0.797
2020-12-07,2020-12-07,0.807
2020-12-08,2020-12-08,0.808
2020-12-09,2020-12-09,0.797
2020-12-10,2020-12-10,0.797
2020-12-11,2020-12-11,0.797
2020-12-14,2020-12-14,0.791
2020-12-15,2020-12-15,0.803
2020-12-16,2020-12-16,0.805
2020-12-17,2020-12-17,0.816
2020-12-18,2020-12-18,0.813
2020-12-21,2020-12-21,0.813
2020-12-22,2020-12-22,0.806
2020-12-23,2020-12-23,0.812
2020-12-24,2020-12-24,0.811
2020-12-25,2020-12-25,0.811
2020-12-28,2020-12-28,0.809
2020-12-29,2020-12-29,0.814
2020-12-30,2020-12-30,0.817
2020-12-31,2020-12-31,0.819
2021-01-04,2021-01-04,0.839
2021-01-05,2021-01-05,0.833
2021-01-06,2021-01-06,0.818
2021-01-07,2021-01-07,0.817
2021-01-08,2021-01-08,0.793
2021-01-11,2021-01-11,0.79
2021-01-12,2021-01-12,0.793
2021-01-13,2021-01-13,0.79
2021-01-14,2021-01-14,0.79
2021-01-15,2021-01-15,0.782
2021-01-18,2021-01-18,0.784
2021-01-19,2021-01-19,0.789
2021-01-20,2021-01-20,0.799
2021-01-21,2021-01-21,0.798
2021-01-22,2021-01-22,0.792
2021-01-25,2021-01-25,0.794
2021-01-26,2021-01-26,0.794
2021-01-27,2021-01-27,0.787
2021-01-28,2021-01-28,0.791
2021-01-29,2021-01-29,0.789
2021-02-01,2021-02-01,0.793
2021-02-02,2021-02-02,0.785
2021-02-03,2021-02-03,0.783
2021-02-04,2021-02-04,0.765
2021-02-05,2021-02-05,0.774
2021-02-08,2021-02-08,0.782
2021-02-09,2021-02-09,0.783
2021-02-10,2021-02-10,0.784
2021-02-18,2021-02-18,0.759
2021-02-19,2021-02-19,0.762
2021-02-22,2021-02-22,0.771
2021-02-23,2021-02-23,0.77
2021-02-24,2021-02-24,0.767
2021-02-25,2021-02-25,0.756
2021-02-26,2021-02-26,0.74
2021-03-01,2021-03-01,0.74
2021-03-02,2021-03-02,0.74
2021-03-03,2021-03-03,0.732
2021-03-04,2021-03-04,0.729
2021-03-05,2021-03-05,0.727
2021-03-08,2021-03-08,0.719
2021-03-09,2021-03-09,0.738
2021-03-10,2021-03-10,0.738
2021-03-11,2021-03-11,0.737
2021-03-12,2021-03-12,0.734
2021-03-15,2021-03-15,0.74
2021-03-16,2021-03-16,0.741
2021-03-17,2021-03-17,0.743
2021-03-18,2021-03-18,0.74
2021-03-19,2021-03-19,0.745
2021-03-22,2021-03-22,0.746
2021-03-23,2021-03-23,0.738
2021-03-24,2021-03-24,0.743
2021-03-25,2021-03-25,0.741
2021-03-26,2021-03-26,0.743
2021-03-29,2021-03-29,0.736
2021-03-30,2021-03-30,0.726
