净值日期,净值日期,累计净值
2014-01-24,2014-01-24,1.0
2014-01-30,2014-01-30,1.0007
2014-02-07,2014-02-07,1.0021
2014-02-14,2014-02-14,1.0033
2014-02-21,2014-02-21,1.0046
2014-02-28,2014-02-28,1.0057
2014-03-07,2014-03-07,1.0066
2014-03-14,2014-03-14,1.0074
2014-03-21,2014-03-21,1.008
2014-03-24,2014-03-24,1.0082
2014-03-25,2014-03-25,1.0085
2014-03-26,2014-03-26,1.0089
2014-03-27,2014-03-27,1.009
2014-03-28,2014-03-28,1.009
2014-03-31,2014-03-31,1.0089
2014-04-01,2014-04-01,1.0089
2014-04-02,2014-04-02,1.0089
2014-04-03,2014-04-03,1.0089
2014-04-04,2014-04-04,1.0089
2014-04-08,2014-04-08,1.0089
2014-04-09,2014-04-09,1.009
2014-04-10,2014-04-10,1.009
2014-04-11,2014-04-11,1.0089
2014-04-14,2014-04-14,1.0089
2014-04-15,2014-04-15,1.0088
2014-04-16,2014-04-16,1.0088
2014-04-17,2014-04-17,1.0088
2014-04-18,2014-04-18,1.0088
2014-04-21,2014-04-21,1.0087
2014-04-22,2014-04-22,1.0087
2014-04-23,2014-04-23,1.0087
2014-04-24,2014-04-24,1.0086
2014-04-25,2014-04-25,1.0085
2014-04-28,2014-04-28,1.0086
2014-04-29,2014-04-29,1.0085
2014-04-30,2014-04-30,1.0081
2014-05-05,2014-05-05,1.008
2014-05-06,2014-05-06,1.0077
2014-05-07,2014-05-07,1.0078
2014-05-08,2014-05-08,1.008
2014-05-09,2014-05-09,1.0084
2014-05-12,2014-05-12,1.0084
2014-05-13,2014-05-13,1.0085
2014-05-14,2014-05-14,1.0086
2014-05-15,2014-05-15,1.0081
2014-05-16,2014-05-16,1.0084
2014-05-19,2014-05-19,1.0085
2014-05-20,2014-05-20,1.0085
2014-05-21,2014-05-21,1.0086
2014-05-22,2014-05-22,1.0088
2014-05-23,2014-05-23,1.0094
2014-05-26,2014-05-26,1.0095
2014-05-27,2014-05-27,1.0099
2014-05-28,2014-05-28,1.01
2014-05-29,2014-05-29,1.0101
2014-05-30,2014-05-30,1.0103
2014-06-03,2014-06-03,1.0108
2014-06-04,2014-06-04,1.0117
2014-06-05,2014-06-05,1.0116
2014-06-06,2014-06-06,1.0118
2014-06-09,2014-06-09,1.0119
2014-06-10,2014-06-10,1.0121
2014-06-11,2014-06-11,1.0121
2014-06-12,2014-06-12,1.012
2014-06-13,2014-06-13,1.0125
2014-06-16,2014-06-16,1.0129
2014-06-17,2014-06-17,1.0117
2014-06-18,2014-06-18,1.0118
2014-06-19,2014-06-19,1.0117
2014-06-20,2014-06-20,1.0122
2014-06-23,2014-06-23,1.0123
2014-06-24,2014-06-24,1.0127
2014-06-25,2014-06-25,1.0132
2014-06-26,2014-06-26,1.0135
2014-06-27,2014-06-27,1.0138
2014-06-30,2014-06-30,1.0132
2014-07-01,2014-07-01,1.0133
2014-07-02,2014-07-02,1.0134
2014-07-03,2014-07-03,1.0137
2014-07-04,2014-07-04,1.0138
2014-07-07,2014-07-07,1.0142
2014-07-08,2014-07-08,1.0144
2014-07-09,2014-07-09,1.0145
2014-07-10,2014-07-10,1.0151
2014-07-11,2014-07-11,1.0153
2014-07-14,2014-07-14,1.0157
2014-07-15,2014-07-15,1.0154
2014-07-16,2014-07-16,1.0155
2014-07-17,2014-07-17,1.0153
2014-07-18,2014-07-18,1.0152
2014-07-21,2014-07-21,1.0152
2014-07-22,2014-07-22,1.0155
2014-07-23,2014-07-23,1.0154
2014-07-24,2014-07-24,1.0158
2014-07-25,2014-07-25,1.0162
2014-07-28,2014-07-28,1.0167
2014-07-29,2014-07-29,1.017
2014-07-30,2014-07-30,1.017
2014-07-31,2014-07-31,1.0174
2014-08-01,2014-08-01,1.0175
2014-08-04,2014-08-04,1.018
2014-08-05,2014-08-05,1.0181
2014-08-06,2014-08-06,1.0182
2014-08-07,2014-08-07,1.0183
2014-08-08,2014-08-08,1.0185
2014-08-11,2014-08-11,1.0191
2014-08-12,2014-08-12,1.0191
2014-08-13,2014-08-13,1.0193
2014-08-14,2014-08-14,1.0193
2014-08-15,2014-08-15,1.0195
2014-08-18,2014-08-18,1.0197
2014-08-19,2014-08-19,1.0199
2014-08-20,2014-08-20,1.0198
2014-08-21,2014-08-21,1.0197
2014-08-22,2014-08-22,1.0198
2014-08-25,2014-08-25,1.0202
2014-08-26,2014-08-26,1.0206
2014-08-27,2014-08-27,1.0208
2014-08-28,2014-08-28,1.0208
2014-08-29,2014-08-29,1.021
2014-09-01,2014-09-01,1.0215
2014-09-02,2014-09-02,1.0216
2014-09-03,2014-09-03,1.0218
2014-09-04,2014-09-04,1.0221
2014-09-05,2014-09-05,1.0222
2014-09-09,2014-09-09,1.0224
2014-09-10,2014-09-10,1.0224
2014-09-11,2014-09-11,1.0221
2014-09-12,2014-09-12,1.0219
2014-09-15,2014-09-15,1.0226
2014-09-16,2014-09-16,1.0227
2014-09-17,2014-09-17,1.0229
2014-09-18,2014-09-18,1.0235
2014-09-19,2014-09-19,1.024
2014-09-22,2014-09-22,1.0257
2014-09-23,2014-09-23,1.0258
2014-09-24,2014-09-24,1.0266
2014-09-25,2014-09-25,1.0265
2014-09-26,2014-09-26,1.0267
2014-09-29,2014-09-29,1.0273
2014-09-30,2014-09-30,1.0277
2014-10-08,2014-10-08,1.0289
2014-10-09,2014-10-09,1.0289
2014-10-10,2014-10-10,1.029
2014-10-13,2014-10-13,1.0297
2014-10-14,2014-10-14,1.0297
2014-10-15,2014-10-15,1.0305
2014-10-16,2014-10-16,1.0308
2014-10-17,2014-10-17,1.0315
2014-10-20,2014-10-20,1.0324
2014-10-21,2014-10-21,1.033
2014-10-22,2014-10-22,1.0332
2014-10-23,2014-10-23,1.0335
2014-10-24,2014-10-24,1.0342
2014-10-27,2014-10-27,1.0346
2014-10-28,2014-10-28,1.0349
2014-10-29,2014-10-29,1.0352
2014-10-30,2014-10-30,1.0356
2014-10-31,2014-10-31,1.0381
2014-11-03,2014-11-03,1.0387
2014-11-04,2014-11-04,1.0399
2014-11-05,2014-11-05,1.0396
2014-11-06,2014-11-06,1.0401
2014-11-07,2014-11-07,1.0404
2014-11-10,2014-11-10,1.0407
2014-11-11,2014-11-11,1.0409
2014-11-12,2014-11-12,1.041
2014-11-13,2014-11-13,1.0402
2014-11-14,2014-11-14,1.0401
2014-11-17,2014-11-17,1.04
2014-11-18,2014-11-18,1.0397
2014-11-19,2014-11-19,1.0385
2014-11-20,2014-11-20,1.0403
2014-11-21,2014-11-21,1.0395
2014-11-24,2014-11-24,1.041
2014-11-25,2014-11-25,1.0409
2014-11-26,2014-11-26,1.0411
2014-11-27,2014-11-27,1.0413
2014-11-28,2014-11-28,1.0412
2014-12-01,2014-12-01,1.0418
2014-12-02,2014-12-02,1.0445
2014-12-03,2014-12-03,1.0426
2014-12-04,2014-12-04,1.0417
2014-12-05,2014-12-05,1.0407
2014-12-08,2014-12-08,1.0424
2014-12-09,2014-12-09,1.0298
2014-12-10,2014-12-10,1.0337
2014-12-11,2014-12-11,1.0306
2014-12-12,2014-12-12,1.0337
2014-12-15,2014-12-15,1.0359
2014-12-16,2014-12-16,1.0428
2014-12-17,2014-12-17,1.0416
2014-12-18,2014-12-18,1.0473
2014-12-19,2014-12-19,1.0556
2014-12-22,2014-12-22,1.0588
2014-12-23,2014-12-23,1.049
2014-12-24,2014-12-24,1.0548
2014-12-25,2014-12-25,1.0633
2014-12-26,2014-12-26,1.0718
2014-12-29,2014-12-29,1.0764
2014-12-30,2014-12-30,1.0778
2014-12-31,2014-12-31,1.0838
2015-01-05,2015-01-05,1.0969
2015-01-06,2015-01-06,1.0973
2015-01-07,2015-01-07,1.1135
2015-01-08,2015-01-08,1.1014
2015-01-09,2015-01-09,1.1023
2015-01-12,2015-01-12,1.0941
2015-01-13,2015-01-13,1.0963
2015-01-14,2015-01-14,1.0968
2015-01-15,2015-01-15,1.1023
2015-01-16,2015-01-16,1.1076
2015-01-19,2015-01-19,1.0998
2015-01-20,2015-01-20,1.1004
2015-01-21,2015-01-21,1.1165
2015-01-22,2015-01-22,1.1178
2015-01-23,2015-01-23,1.1174
2015-01-26,2015-01-26,1.1147
2015-01-27,2015-01-27,1.1074
2015-01-28,2015-01-28,1.1077
2015-01-29,2015-01-29,1.1003
2015-01-30,2015-01-30,1.0925
2015-02-02,2015-02-02,1.0811
2015-02-03,2015-02-03,1.0709
2015-02-04,2015-02-04,1.0975
2015-02-05,2015-02-05,1.1249
2015-02-06,2015-02-06,1.1244
2015-02-09,2015-02-09,1.1279
2015-02-10,2015-02-10,1.1243
2015-02-11,2015-02-11,1.1247
2015-02-12,2015-02-12,1.1257
2015-02-13,2015-02-13,1.1258
2015-02-16,2015-02-16,1.1259
2015-02-17,2015-02-17,1.1263
2015-02-25,2015-02-25,1.1254
2015-02-26,2015-02-26,1.126
2015-02-27,2015-02-27,1.1262
2015-03-02,2015-03-02,1.1277
2015-03-03,2015-03-03,1.127
2015-03-04,2015-03-04,1.1266
2015-03-05,2015-03-05,1.1258
2015-03-06,2015-03-06,1.1259
2015-03-09,2015-03-09,1.1266
2015-03-10,2015-03-10,1.1262
2015-03-11,2015-03-11,1.1269
2015-03-12,2015-03-12,1.1273
2015-03-13,2015-03-13,1.1285
2015-03-16,2015-03-16,1.1293
2015-03-17,2015-03-17,1.1304
2015-03-18,2015-03-18,1.1309
2015-03-19,2015-03-19,1.1309
2015-03-20,2015-03-20,1.1305
2015-03-23,2015-03-23,1.1317
2015-03-24,2015-03-24,1.1299
2015-03-25,2015-03-25,1.1315
2015-03-26,2015-03-26,1.1314
2015-03-27,2015-03-27,1.1302
2015-03-30,2015-03-30,1.1308
2015-03-31,2015-03-31,1.1307
2015-04-01,2015-04-01,1.1309
2015-04-02,2015-04-02,1.132
2015-04-03,2015-04-03,1.1321
2015-04-07,2015-04-07,1.1312
2015-04-08,2015-04-08,1.1307
2015-04-09,2015-04-09,1.1298
2015-04-10,2015-04-10,1.1303
2015-04-13,2015-04-13,1.1304
2015-04-14,2015-04-14,1.1283
2015-04-15,2015-04-15,1.1282
2015-04-16,2015-04-16,1.1288
2015-04-17,2015-04-17,1.1304
2015-04-20,2015-04-20,1.1304
2015-04-21,2015-04-21,1.1312
2015-04-22,2015-04-22,1.1313
2015-04-23,2015-04-23,1.1317
2015-04-24,2015-04-24,1.1314
2015-04-27,2015-04-27,1.1317
2015-04-28,2015-04-28,1.1312
2015-04-29,2015-04-29,1.1321
2015-04-30,2015-04-30,1.1326
2015-05-04,2015-05-04,1.1333
2015-05-05,2015-05-05,1.1324
2015-05-06,2015-05-06,1.1317
2015-05-07,2015-05-07,1.1321
2015-05-08,2015-05-08,1.1326
2015-05-11,2015-05-11,1.1338
2015-05-12,2015-05-12,1.1342
2015-05-13,2015-05-13,1.1351
2015-05-14,2015-05-14,1.1352
2015-05-15,2015-05-15,1.1352
2015-05-18,2015-05-18,1.1353
2015-05-19,2015-05-19,1.1359
2015-05-20,2015-05-20,1.1365
2015-05-21,2015-05-21,1.1372
2015-05-22,2015-05-22,1.1371
2015-05-25,2015-05-25,1.1372
2015-05-26,2015-05-26,1.1371
2015-05-27,2015-05-27,1.1368
2015-05-28,2015-05-28,1.1357
2015-05-29,2015-05-29,1.1357
2015-06-01,2015-06-01,1.1362
2015-06-02,2015-06-02,1.1363
2015-06-03,2015-06-03,1.1362
2015-06-04,2015-06-04,1.1363
2015-06-05,2015-06-05,1.1364
2015-06-08,2015-06-08,1.1367
2015-06-09,2015-06-09,1.1366
2015-06-10,2015-06-10,1.1365
2015-06-11,2015-06-11,1.1366
2015-06-12,2015-06-12,1.137
2015-06-15,2015-06-15,1.1368
2015-06-16,2015-06-16,1.1365
2015-06-17,2015-06-17,1.1366
2015-06-18,2015-06-18,1.1365
2015-06-19,2015-06-19,1.1362
2015-06-23,2015-06-23,1.1363
2015-06-24,2015-06-24,1.1365
2015-06-25,2015-06-25,1.1365
2015-06-26,2015-06-26,1.1363
2015-06-29,2015-06-29,1.1364
2015-06-30,2015-06-30,1.137
2015-07-01,2015-07-01,1.1369
2015-07-02,2015-07-02,1.1369
2015-07-03,2015-07-03,1.1368
2015-07-06,2015-07-06,1.137
2015-07-07,2015-07-07,1.1374
2015-07-08,2015-07-08,1.1343
2015-07-09,2015-07-09,1.1371
2015-07-10,2015-07-10,1.1394
2015-07-13,2015-07-13,1.1403
2015-07-14,2015-07-14,1.1393
2015-07-15,2015-07-15,1.1384
2015-07-16,2015-07-16,1.1385
2015-07-17,2015-07-17,1.1416
2015-07-20,2015-07-20,1.1413
2015-07-21,2015-07-21,1.1419
2015-07-22,2015-07-22,1.1419
2015-07-23,2015-07-23,1.1431
2015-07-24,2015-07-24,1.1428
2015-07-27,2015-07-27,1.1395
2015-07-28,2015-07-28,1.1392
2015-07-29,2015-07-29,1.1413
2015-07-30,2015-07-30,1.1409
2015-07-31,2015-07-31,1.1413
2015-08-03,2015-08-03,1.1416
2015-08-04,2015-08-04,1.1425
2015-08-05,2015-08-05,1.1422
2015-08-06,2015-08-06,1.1414
2015-08-07,2015-08-07,1.1422
2015-08-10,2015-08-10,1.1447
2015-08-11,2015-08-11,1.1447
2015-08-12,2015-08-12,1.1441
2015-08-13,2015-08-13,1.1446
2015-08-14,2015-08-14,1.1447
2015-08-17,2015-08-17,1.1444
2015-08-18,2015-08-18,1.1411
2015-08-19,2015-08-19,1.1423
2015-08-20,2015-08-20,1.1409
2015-08-21,2015-08-21,1.1386
2015-08-24,2015-08-24,1.134
2015-08-25,2015-08-25,1.131
2015-08-26,2015-08-26,1.1303
2015-08-27,2015-08-27,1.133
2015-08-28,2015-08-28,1.1356
2015-08-31,2015-08-31,1.1355
2015-09-01,2015-09-01,1.1338
2015-09-02,2015-09-02,1.1332
2015-09-07,2015-09-07,1.1317
2015-09-08,2015-09-08,1.1331
2015-09-09,2015-09-09,1.1342
2015-09-10,2015-09-10,1.1337
2015-09-11,2015-09-11,1.1336
2015-09-14,2015-09-14,1.1329
2015-09-15,2015-09-15,1.1311
2015-09-16,2015-09-16,1.1329
2015-09-17,2015-09-17,1.1325
2015-09-18,2015-09-18,1.1328
2015-09-21,2015-09-21,1.1341
2015-09-22,2015-09-22,1.1346
2015-09-23,2015-09-23,1.1336
2015-09-24,2015-09-24,1.1337
2015-09-25,2015-09-25,1.1332
2015-09-28,2015-09-28,1.1333
2015-09-29,2015-09-29,1.1347
2015-09-30,2015-09-30,1.1347
2015-10-08,2015-10-08,1.1359
2015-10-09,2015-10-09,1.1355
2015-10-12,2015-10-12,1.1362
2015-10-13,2015-10-13,1.1364
2015-10-14,2015-10-14,1.1361
2015-10-15,2015-10-15,1.1366
2015-10-16,2015-10-16,1.137
2015-10-19,2015-10-19,1.1375
2015-10-20,2015-10-20,1.1374
2015-10-21,2015-10-21,1.1492
2015-10-22,2015-10-22,1.152
2015-10-23,2015-10-23,1.1568
2015-10-26,2015-10-26,1.1557
2015-10-27,2015-10-27,1.1541
2015-10-28,2015-10-28,1.1527
2015-10-29,2015-10-29,1.1538
2015-10-30,2015-10-30,1.158
2015-11-02,2015-11-02,1.1499
2015-11-03,2015-11-03,1.1469
2015-11-04,2015-11-04,1.1506
2015-11-05,2015-11-05,1.1493
2015-11-06,2015-11-06,1.1502
2015-11-09,2015-11-09,1.1505
2015-11-10,2015-11-10,1.1516
2015-11-11,2015-11-11,1.1539
2015-11-12,2015-11-12,1.1503
2015-11-13,2015-11-13,1.1401
2015-11-16,2015-11-16,1.1494
2015-11-17,2015-11-17,1.1455
2015-11-18,2015-11-18,1.1392
2015-11-19,2015-11-19,1.1464
2015-11-20,2015-11-20,1.1528
2015-11-23,2015-11-23,1.1563
2015-11-24,2015-11-24,1.1537
2015-11-25,2015-11-25,1.1576
2015-11-26,2015-11-26,1.1595
2015-11-27,2015-11-27,1.126
2015-11-30,2015-11-30,1.1346
2015-12-01,2015-12-01,1.139
2015-12-02,2015-12-02,1.1414
2015-12-03,2015-12-03,1.151
2015-12-04,2015-12-04,1.1454
2015-12-07,2015-12-07,1.1524
2015-12-08,2015-12-08,1.1402
2015-12-09,2015-12-09,1.1401
2015-12-10,2015-12-10,1.1302
2015-12-11,2015-12-11,1.1276
2015-12-14,2015-12-14,1.1421
2015-12-15,2015-12-15,1.1426
2015-12-16,2015-12-16,1.1423
2015-12-17,2015-12-17,1.1581
2015-12-18,2015-12-18,1.1558
2015-12-21,2015-12-21,1.1628
2015-12-22,2015-12-22,1.1648
2015-12-23,2015-12-23,1.1617
2015-12-24,2015-12-24,1.1564
2015-12-25,2015-12-25,1.1572
2015-12-28,2015-12-28,1.1476
2015-12-29,2015-12-29,1.1503
2015-12-30,2015-12-30,1.1498
2015-12-31,2015-12-31,1.1427
2016-01-04,2016-01-04,1.1011
2016-01-05,2016-01-05,1.0956
2016-01-06,2016-01-06,1.1173
2016-01-07,2016-01-07,1.0474
2016-01-08,2016-01-08,1.0678
2016-01-11,2016-01-11,1.0146
2016-01-12,2016-01-12,1.0255
2016-01-13,2016-01-13,1.0007
2016-01-14,2016-01-14,1.0326
2016-01-15,2016-01-15,0.9916
2016-01-18,2016-01-18,1.0039
2016-01-19,2016-01-19,1.0376
2016-01-20,2016-01-20,1.0234
2016-01-21,2016-01-21,0.988
2016-01-22,2016-01-22,1.0
2016-01-25,2016-01-25,1.005
2016-01-26,2016-01-26,0.9423
2016-01-27,2016-01-27,0.9404
2016-01-28,2016-01-28,0.9039
2016-01-29,2016-01-29,0.9363
2016-02-01,2016-02-01,0.926
2016-02-02,2016-02-02,0.9525
2016-02-03,2016-02-03,0.9584
2016-02-04,2016-02-04,0.9725
2016-02-05,2016-02-05,0.9647
2016-02-15,2016-02-15,0.9657
2016-02-16,2016-02-16,0.9984
2016-02-17,2016-02-17,1.0144
2016-02-18,2016-02-18,1.0119
2016-02-19,2016-02-19,1.0121
2016-02-22,2016-02-22,1.0351
2016-02-23,2016-02-23,1.0355
2016-02-24,2016-02-24,1.0436
2016-02-25,2016-02-25,0.9686
2016-02-26,2016-02-26,0.9776
2016-02-29,2016-02-29,0.9526
2016-03-01,2016-03-01,0.975
2016-03-02,2016-03-02,1.0301
2016-03-03,2016-03-03,1.0291
2016-03-04,2016-03-04,1.02
2016-03-07,2016-03-07,1.0322
2016-03-08,2016-03-08,1.0266
2016-03-09,2016-03-09,1.0015
2016-03-10,2016-03-10,0.981
2016-03-11,2016-03-11,0.9772
2016-03-14,2016-03-14,1.0052
2016-03-15,2016-03-15,1.0002
2016-03-16,2016-03-16,0.9948
2016-03-17,2016-03-17,1.0159
2016-03-18,2016-03-18,1.041
2016-03-21,2016-03-21,1.0635
2016-03-22,2016-03-22,1.0543
2016-03-23,2016-03-23,1.0567
2016-03-24,2016-03-24,1.0464
2016-03-25,2016-03-25,1.0537
2016-03-28,2016-03-28,1.048
2016-03-29,2016-03-29,1.0319
2016-03-30,2016-03-30,1.0557
2016-03-31,2016-03-31,1.0528
2016-04-01,2016-04-01,1.0546
2016-04-05,2016-04-05,1.0764
2016-04-06,2016-04-06,1.0757
2016-04-07,2016-04-07,1.0628
2016-04-08,2016-04-08,1.0536
2016-04-11,2016-04-11,1.0722
2016-04-12,2016-04-12,1.0664
2016-04-13,2016-04-13,1.0858
2016-04-14,2016-04-14,1.0924
2016-04-15,2016-04-15,1.0901
2016-04-18,2016-04-18,1.0744
2016-04-19,2016-04-19,1.0769
2016-04-20,2016-04-20,1.0429
2016-04-21,2016-04-21,1.033
2016-04-22,2016-04-22,1.0382
2016-04-25,2016-04-25,1.0363
2016-04-26,2016-04-26,1.045
2016-04-27,2016-04-27,1.0432
2016-04-28,2016-04-28,1.0333
2016-04-29,2016-04-29,1.033
2016-05-03,2016-05-03,1.0546
2016-05-04,2016-05-04,1.0551
2016-05-05,2016-05-05,1.0607
2016-05-06,2016-05-06,1.0376
2016-05-09,2016-05-09,1.0123
2016-05-10,2016-05-10,1.0061
2016-05-11,2016-05-11,1.0095
2016-05-12,2016-05-12,1.0097
2016-05-13,2016-05-13,1.007
2016-05-16,2016-05-16,1.0158
2016-05-17,2016-05-17,1.0109
2016-05-18,2016-05-18,0.9966
2016-05-19,2016-05-19,0.9925
2016-05-20,2016-05-20,0.9952
2016-05-23,2016-05-23,1.0048
2016-05-24,2016-05-24,0.9956
2016-05-25,2016-05-25,0.9905
2016-05-26,2016-05-26,0.9941
2016-05-27,2016-05-27,0.9923
2016-05-30,2016-05-30,0.9907
2016-05-31,2016-05-31,1.0238
2016-06-01,2016-06-01,1.0261
2016-06-02,2016-06-02,1.0287
2016-06-03,2016-06-03,1.0329
2016-06-06,2016-06-06,1.0327
2016-06-07,2016-06-07,1.0389
2016-06-08,2016-06-08,1.034
2016-06-13,2016-06-13,1.0008
2016-06-14,2016-06-14,1.0035
2016-06-15,2016-06-15,1.0263
2016-06-16,2016-06-16,1.0215
2016-06-17,2016-06-17,1.03
2016-06-20,2016-06-20,1.035
2016-06-21,2016-06-21,1.029
2016-06-22,2016-06-22,1.0366
2016-06-23,2016-06-23,1.0316
2016-06-24,2016-06-24,1.0203
2016-06-27,2016-06-27,1.0354
2016-06-28,2016-06-28,1.0446
2016-06-29,2016-06-29,1.0523
2016-06-30,2016-06-30,1.0498
2016-07-01,2016-07-01,1.0537
2016-07-04,2016-07-04,1.0736
2016-07-05,2016-07-05,1.086
2016-07-06,2016-07-06,1.0891
2016-07-07,2016-07-07,1.0921
2016-07-08,2016-07-08,1.088
2016-07-11,2016-07-11,1.0875
2016-07-12,2016-07-12,1.0978
2016-07-13,2016-07-13,1.1085
2016-07-14,2016-07-14,1.105
2016-07-15,2016-07-15,1.1085
2016-07-18,2016-07-18,1.1028
2016-07-19,2016-07-19,1.1022
2016-07-20,2016-07-20,1.1021
2016-07-21,2016-07-21,1.1056
2016-07-22,2016-07-22,1.0899
2016-07-25,2016-07-25,1.0898
2016-07-26,2016-07-26,1.1037
2016-07-27,2016-07-27,1.0838
2016-07-28,2016-07-28,1.0921
2016-07-29,2016-07-29,1.0903
2016-08-01,2016-08-01,1.0821
2016-08-02,2016-08-02,1.0971
2016-08-03,2016-08-03,1.1012
2016-08-04,2016-08-04,1.1105
2016-08-05,2016-08-05,1.1057
2016-08-08,2016-08-08,1.1297
2016-08-09,2016-08-09,1.1483
2016-08-10,2016-08-10,1.1408
2016-08-11,2016-08-11,1.1235
2016-08-12,2016-08-12,1.1488
2016-08-15,2016-08-15,1.1948
2016-08-16,2016-08-16,1.1927
2016-08-17,2016-08-17,1.1944
2016-08-18,2016-08-18,1.2037
2016-08-19,2016-08-19,1.2095
2016-08-22,2016-08-22,1.1923
2016-08-23,2016-08-23,1.187
2016-08-24,2016-08-24,1.183
2016-08-25,2016-08-25,1.1646
2016-08-26,2016-08-26,1.1783
2016-08-29,2016-08-29,1.1909
2016-08-30,2016-08-30,1.1849
2016-08-31,2016-08-31,1.1937
2016-09-01,2016-09-01,1.1731
2016-09-02,2016-09-02,1.1704
2016-09-05,2016-09-05,1.1729
2016-09-06,2016-09-06,1.1948
2016-09-07,2016-09-07,1.2018
2016-09-08,2016-09-08,1.2074
2016-09-09,2016-09-09,1.1989
2016-09-12,2016-09-12,1.1834
2016-09-13,2016-09-13,1.1813
2016-09-14,2016-09-14,1.1752
2016-09-19,2016-09-19,1.1853
2016-09-20,2016-09-20,1.1874
2016-09-21,2016-09-21,1.1938
2016-09-22,2016-09-22,1.2057
2016-09-23,2016-09-23,1.2027
2016-09-26,2016-09-26,1.1727
2016-09-27,2016-09-27,1.1744
2016-09-28,2016-09-28,1.163
2016-09-29,2016-09-29,1.1659
2016-09-30,2016-09-30,1.1705
2016-10-10,2016-10-10,1.1801
2016-10-11,2016-10-11,1.182
2016-10-12,2016-10-12,1.1845
2016-10-13,2016-10-13,1.1931
2016-10-14,2016-10-14,1.2013
2016-10-17,2016-10-17,1.1871
2016-10-18,2016-10-18,1.2179
2016-10-19,2016-10-19,1.217
2016-10-20,2016-10-20,1.2178
2016-10-21,2016-10-21,1.2318
2016-10-24,2016-10-24,1.2425
2016-10-25,2016-10-25,1.2366
2016-10-26,2016-10-26,1.2305
2016-10-27,2016-10-27,1.2271
2016-10-28,2016-10-28,1.2197
2016-10-31,2016-10-31,1.2193
2016-11-01,2016-11-01,1.2277
2016-11-02,2016-11-02,1.2095
2016-11-03,2016-11-03,1.2239
2016-11-04,2016-11-04,1.2223
2016-11-07,2016-11-07,1.2261
2016-11-08,2016-11-08,1.2278
2016-11-09,2016-11-09,1.2204
2016-11-10,2016-11-10,1.2371
2016-11-11,2016-11-11,1.2525
2016-11-14,2016-11-14,1.2653
2016-11-15,2016-11-15,1.2614
2016-11-16,2016-11-16,1.2567
2016-11-17,2016-11-17,1.2609
2016-11-18,2016-11-18,1.257
2016-11-21,2016-11-21,1.2649
2016-11-22,2016-11-22,1.2702
2016-11-23,2016-11-23,1.2768
2016-11-24,2016-11-24,1.2901
2016-11-25,2016-11-25,1.3038
2016-11-28,2016-11-28,1.3152
2016-11-29,2016-11-29,1.3157
2016-11-30,2016-11-30,1.2997
2016-12-01,2016-12-01,1.3221
2016-12-02,2016-12-02,1.306
2016-12-05,2016-12-05,1.2765
2016-12-06,2016-12-06,1.2691
2016-12-07,2016-12-07,1.2838
2016-12-08,2016-12-08,1.2782
2016-12-09,2016-12-09,1.2868
2016-12-12,2016-12-12,1.2482
2016-12-13,2016-12-13,1.2491
2016-12-14,2016-12-14,1.2402
2016-12-15,2016-12-15,1.2327
2016-12-16,2016-12-16,1.2409
2016-12-19,2016-12-19,1.2364
2016-12-20,2016-12-20,1.2287
2016-12-21,2016-12-21,1.2393
2016-12-22,2016-12-22,1.2407
2016-12-23,2016-12-23,1.2229
2016-12-26,2016-12-26,1.2303
2016-12-27,2016-12-27,1.2402
2016-12-28,2016-12-28,1.234
2016-12-29,2016-12-29,1.23
2016-12-30,2016-12-30,1.2351
2016-12-31,2016-12-31,1.2351
2017-01-03,2017-01-03,1.2436
2017-01-04,2017-01-04,1.2556
2017-01-05,2017-01-05,1.2529
2017-01-06,2017-01-06,1.2477
2017-01-09,2017-01-09,1.251
2017-01-10,2017-01-10,1.2474
2017-01-11,2017-01-11,1.2317
2017-01-12,2017-01-12,1.2182
2017-01-13,2017-01-13,1.206
2017-01-16,2017-01-16,1.2002
2017-01-17,2017-01-17,1.2029
2017-01-18,2017-01-18,1.2059
2017-01-19,2017-01-19,1.2027
2017-01-20,2017-01-20,1.2129
2017-01-23,2017-01-23,1.2199
2017-01-24,2017-01-24,1.2179
2017-01-25,2017-01-25,1.222
2017-01-26,2017-01-26,1.2288
2017-02-03,2017-02-03,1.2228
2017-02-06,2017-02-06,1.2357
2017-02-07,2017-02-07,1.2325
2017-02-08,2017-02-08,1.2407
2017-02-09,2017-02-09,1.2507
2017-02-10,2017-02-10,1.2588
2017-02-13,2017-02-13,1.2706
2017-02-14,2017-02-14,1.2723
2017-02-15,2017-02-15,1.264
2017-02-16,2017-02-16,1.2715
2017-02-17,2017-02-17,1.2569
2017-02-20,2017-02-20,1.2832
2017-02-21,2017-02-21,1.287
2017-02-22,2017-02-22,1.2938
2017-02-23,2017-02-23,1.2882
2017-02-24,2017-02-24,1.288
2017-02-27,2017-02-27,1.2817
2017-02-28,2017-02-28,1.2952
2017-03-01,2017-03-01,1.2927
2017-03-02,2017-03-02,1.2876
2017-03-03,2017-03-03,1.2846
2017-03-06,2017-03-06,1.2953
2017-03-07,2017-03-07,1.2992
2017-03-08,2017-03-08,1.2968
2017-03-09,2017-03-09,1.2895
2017-03-10,2017-03-10,1.2899
2017-03-13,2017-03-13,1.3062
2017-03-14,2017-03-14,1.3065
2017-03-15,2017-03-15,1.3157
2017-03-16,2017-03-16,1.3263
